CL_UNIT,DataValue,LineDescription,LineNumber,METRIC_NAME,SeriesCode,TableID,TableName,TimePeriod,UNIT_MULT,_id
Level,"27,663",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,2015,6,59e969dc37efdf6d8b49d885
Level,"12,403",Wholesale trade,7,Current Dollars,N658RC,164,T50705B,2016,6,59e969dc37efdf6d8b49d886
Level,"17,252",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,1997,6,59e969dc37efdf6d8b49d887
Level,"17,021",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,1998,6,59e969dc37efdf6d8b49d888
Level,"14,072",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,1999,6,59e969dc37efdf6d8b49d889
Level,"13,524",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,2000,6,59e969dc37efdf6d8b49d88a
Level,"-16,663",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,2001,6,59e969dc37efdf6d8b49d88b
Level,"-1,498",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,2002,6,59e969dc37efdf6d8b49d88c
Level,"2,494",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,2003,6,59e969dc37efdf6d8b49d88d
Level,"19,283",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,2004,6,59e969dc37efdf6d8b49d88e
Level,"20,701",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,2005,6,59e969dc37efdf6d8b49d88f
Level,"18,120",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,2006,6,59e969dc37efdf6d8b49d890
Level,"3,202",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,2007,6,59e969dc37efdf6d8b49d891
Level,"8,941",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,2008,6,59e969dc37efdf6d8b49d892
Level,"-49,578",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,2009,6,59e969dc37efdf6d8b49d893
Level,"10,764",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,2010,6,59e969dc37efdf6d8b49d894
Level,"24,512",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,2011,6,59e969dc37efdf6d8b49d895
Level,"22,830",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,2012,6,59e969dc37efdf6d8b49d896
Level,"24,950",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,2013,6,59e969dc37efdf6d8b49d897
Level,"24,197",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,2014,6,59e969dc37efdf6d8b49d898
Level,"7,490",Durable goods industries,8,Current Dollars,N661RC,164,T50705B,2015,6,59e969dc37efdf6d8b49d899
